"","Cidade","Registros","Ano","Mês","Região","Estado"
"1","Laranjal do Jari",23,"2020","Abril","Todas","Amapá"
"2","Macapa",80,"2020","Abril","Todas","Amapá"
"3","Mazagão",3,"2020","Abril","Todas","Amapá"
"4","Oiapoque",2,"2020","Abril","Todas","Amapá"
"5","Porto Grande",3,"2020","Abril","Todas","Amapá"
"6","Santana",20,"2020","Abril","Todas","Amapá"
"7","Vitória do Jari",4,"2020","Abril","Todas","Amapá"
