"","Cidade","Registros","Ano","Mês","Região","Estado"
"1","Ferreira Gomes",2,"2019","Dezembro","Todas","Amapá"
"2","Laranjal do Jari",15,"2019","Dezembro","Todas","Amapá"
"3","Macapa",141,"2019","Dezembro","Todas","Amapá"
"4","Mazagão",1,"2019","Dezembro","Todas","Amapá"
"5","Oiapoque",2,"2019","Dezembro","Todas","Amapá"
"6","Porto Grande",4,"2019","Dezembro","Todas","Amapá"
"7","Vitória do Jari",2,"2019","Dezembro","Todas","Amapá"
